"Provider.ID","Name","City","State","County","Address","lat","long"
391305,"TROY COMMUNITY HOSPITAL","TROY","PA","BRADFORD","275 GUTHRIE DRIVE
TROY, PA 16947
(41.792963, -76.794222)","41.792963"," -76.794222"
391306,"ENDLESS MOUNTAINS HEALTH SYSTEMS","MONTROSE","PA","SUSQUEHANNA","100 HOSPITAL DRIVE
MONTROSE, PA 18801
(41.83573, -75.836978)","41.83573"," -75.836978"
391307,"TYRONE HOSPITAL","TYRONE","PA","BLAIR","187 HOSPITAL DRIVE
TYRONE, PA 16686
(40.674843, -78.252302)","40.674843"," -78.252302"
391308,"CORRY MEMORIAL HOSPITAL","CORRY","PA","ERIE","965 SHAMROCK LANE
CORRY, PA 16407
(41.935379, -79.612891)","41.935379"," -79.612891"
391309,"BARNES-KASSON COUNTY HOSPITAL","SUSQUEHANNA","PA","SUSQUEHANNA","2872 TURNPIKE STREET
SUSQUEHANNA, PA 18847
(41.947372, -75.594016)","41.947372"," -75.594016"
391312,"PENN HIGHLANDS BROOKVILLE","BROOKVILLE","PA","JEFFERSON","100 HOSPITAL ROAD
BROOKVILLE, PA 15825
(41.156525, -79.092879)","41.156525"," -79.092879"
391313,"CHARLES COLE MEMORIAL HOSPITAL","COUDERSPORT","PA","POTTER","1001 EAST SECOND STREET
COUDERSPORT, PA 16915
(41.770442, -77.97935)","41.770442"," -77.97935"
391314,"TITUSVILLE HOSPITAL","TITUSVILLE","PA","CRAWFORD","406 WEST OAK STREET
TITUSVILLE, PA 16354
(41.6332, -79.67972)","41.6332"," -79.67972"
393302,"CHILDREN'S HOSPITAL OF PITTSBURGH OF UPMC","PITTSBURGH","PA","ALLEGHENY","4401 PENN AVENUE
PITTSBURGH, PA 15224
(40.466049, -79.952992)","40.466049"," -79.952992"
410001,"MEMORIAL HOSPITAL OF RHODE ISLAND","PAWTUCKET","RI","PROVIDENCE","111 BREWSTER STREET
PAWTUCKET, RI 02860
(41.870525, -71.374796)","41.870525"," -71.374796"
410004,"ROGER WILLIAMS MEDICAL CENTER","PROVIDENCE","RI","PROVIDENCE","825 CHALKSTONE AVENUE
PROVIDENCE, RI 02908
(41.834015, -71.43458)","41.834015"," -71.43458"
410005,"OUR LADY OF FATIMA HOSPITAL","NORTH PROVIDENCE","RI","PROVIDENCE","200 HIGH SERVICE AVENUE
NORTH PROVIDENCE, RI 02904
(41.855768, -71.458481)","41.855768"," -71.458481"
410006,"NEWPORT HOSPITAL","NEWPORT","RI","NEWPORT","FRIENDSHIP STREET
NEWPORT, RI 02840
","41.4969705","-71.3047644"
410007,"RHODE ISLAND HOSPITAL","PROVIDENCE","RI","PROVIDENCE","593 EDDY STREET
PROVIDENCE, RI 02903
(41.811956, -71.407049)","41.811956"," -71.407049"
410008,"SOUTH COUNTY HOSPITAL INC","WAKEFIELD","RI","WASHINGTON","100 KENYON AVE
WAKEFIELD, RI 02879
(41.432006, -71.496118)","41.432006"," -71.496118"
410009,"KENT COUNTY MEMORIAL HOSPITAL","WARWICK","RI","KENT","455 TOLL GATE RD
WARWICK, RI 02886
(41.704478, -71.477902)","41.704478"," -71.477902"
410010,"WOMEN AND INFANTS HOSPITAL OF RHODE ISLAND","PROVIDENCE","RI","PROVIDENCE","101 DUDLEY STREET
PROVIDENCE, RI 02905
(41.8102, -71.411562)","41.8102"," -71.411562"
410011,"LANDMARK MEDICAL CENTER,  INC","WOONSOCKET","RI","PROVIDENCE","115 CASS AVE
WOONSOCKET, RI 02895
(42.00532, -71.49621)","42.00532"," -71.49621"
410012,"MIRIAM HOSPITAL","PROVIDENCE","RI","PROVIDENCE","164 SUMMIT AVENUE
PROVIDENCE, RI 02906
(41.851631, -71.397576)","41.851631"," -71.397576"
410013,"WESTERLY HOSPITAL","WESTERLY","RI","WASHINGTON","25 WELLS STREET
WESTERLY, RI 02891
(41.362798, -71.825814)","41.362798"," -71.825814"
420002,"PIEDMONT MEDICAL CENTER","ROCK HILL","SC","YORK","222 S HERLONG AVE
ROCK HILL, SC 29730
(34.955311, -81.052564)","34.955311"," -81.052564"
420004,"MUSC MEDICAL CENTER","CHARLESTON","SC","CHARLESTON","169 ASHLEY AVE
CHARLESTON, SC 29425
(32.7854, -79.946559)","32.7854"," -79.946559"
420005,"MCLEOD MEDICAL CENTER - DILLON","DILLON","SC","DILLON","301 E JACKSON STREET PO BOX 1327
DILLON, SC 29536
(34.420734, -79.365091)","34.420734"," -79.365091"
420007,"SPARTANBURG MEDICAL CENTER","SPARTANBURG","SC","SPARTANBURG","101 E WOOD ST
SPARTANBURG, SC 29303
(34.967852, -81.939927)","34.967852"," -81.939927"
420009,"GHS OCONEE MEMORIAL  HOSPITAL","SENECA","SC","OCONEE","298 MEMORIAL DRIVE
SENECA, SC 29672
(34.698255, -82.984132)","34.698255"," -82.984132"
420010,"CAROLINA PINES REGIONAL MEDICAL CENTER","HARTSVILLE","SC","DARLINGTON","1304 W BOBO NEWSOM HWY
HARTSVILLE, SC 29550
(34.348675, -80.105767)","34.348675"," -80.105767"
420011,"CANNON MEMORIAL HOSPITAL","PICKENS","SC","PICKENS","123 MEDICAL PARK DRIVE PO BOX 188
PICKENS, SC 29671
(34.897174, -82.635592)","34.897174"," -82.635592"
420015,"BAPTIST EASLEY HOSPITAL","EASLEY","SC","PICKENS","PO BOX 2129
EASLEY, SC 29641
","34.83","-82.6"
420016,"SOUTHERN PALMETTO HOSPITAL","BARNWELL","SC","BARNWELL","811 REYNOLDS ROAD
BARNWELL, SC 29812
(33.255358, -81.360498)","33.255358"," -81.360498"
420018,"PALMETTO HEALTH RICHLAND","COLUMBIA","SC","RICHLAND","5 RICHLAND MEDICAL PARK
COLUMBIA, SC 29203
(34.026158, -81.030214)","34.026158"," -81.030214"
420019,"CHESTER REGIONAL MEDICAL CENTER","CHESTER","SC","CHESTER","1 MEDICAL PARK DRIVE
CHESTER, SC 29706
(34.683429, -81.184551)","34.683429"," -81.184551"
420020,"GEORGETOWN MEMORIAL HOSPITAL","GEORGETOWN","SC","GEORGETOWN","606 BLACK RIVER RD DRAWER 1718
GEORGETOWN, SC 29440
(33.379938, -79.285723)","33.379938"," -79.285723"
420023,"ST FRANCIS-DOWNTOWN","GREENVILLE","SC","GREENVILLE","ONE ST FRANCIS DR
GREENVILLE, SC 29601
","34.8403716","-82.4214367"
420026,"PROVIDENCE HOSPITAL","COLUMBIA","SC","RICHLAND","2435 FOREST DR
COLUMBIA, SC 29204
(34.013278, -81.012142)","34.013278"," -81.012142"
420027,"ANMED HEALTH","ANDERSON","SC","ANDERSON","800 N FANT ST
ANDERSON, SC 29621
(34.511071, -82.647355)","34.511071"," -82.647355"
420030,"COLLETON MEDICAL CENTER","WALTERBORO","SC","COLLETON","501 ROBERTSON BOULEVARD
WALTERBORO, SC 29488
(32.921677, -80.669284)","32.921677"," -80.669284"
420033,"GHS GREER MEMORIAL HOSPITAL","GREER","SC","GREENVILLE","830 SOUTH BUNCOMBE ROAD
GREER, SC 29650
(34.91931, -82.242031)","34.91931"," -82.242031"
420036,"SPRINGS MEMORIAL HOSPITAL","LANCASTER","SC","LANCASTER","800 W MEETING ST
LANCASTER, SC 29720
(34.716374, -80.790137)","34.716374"," -80.790137"
420037,"GHS-HILLCREST MEMORIAL HOSPITAL","SIMPSONVILLE","SC","GREENVILLE","729 SOUTH EAST MAIN STREET
SIMPSONVILLE, SC 29681
(34.719015, -82.249908)","34.719015"," -82.249908"
420038,"GHS  LAURENS COUNTY MEMORIAL HOSPITAL","CLINTON","SC","LAURENS","22725 HIGHWAY 76 EAST
CLINTON, SC 29325
(34.465616, -81.859461)","34.465616"," -81.859461"
420043,"MARY BLACK HEALTH SYSTEM GAFFNEY","GAFFNEY","SC","CHEROKEE","1530 N LIMESTONE ST
GAFFNEY, SC 29340
(35.090092, -81.635753)","35.090092"," -81.635753"
420048,"KERSHAWHEALTH","CAMDEN","SC","KERSHAW","1315 ROBERTS STREET
CAMDEN, SC 29020
(34.253164, -80.589579)","34.253164"," -80.589579"
420049,"CONWAY MEDICAL CENTER","CONWAY","SC","HORRY","300 SINGLETON RIDGE ROAD
CONWAY, SC 29526
(33.78596, -79.004225)","33.78596"," -79.004225"
420051,"MCLEOD REGIONAL MEDICAL CENTER-PEE DEE","FLORENCE","SC","FLORENCE","555 E CHEVES ST BOX 8700
FLORENCE, SC 29506
(34.195931, -79.758784)","34.195931"," -79.758784"
420053,"NEWBERRY COUNTY MEMORIAL HOSPITAL","NEWBERRY","SC","NEWBERRY","2669 KINARD ST PO BOX 497
NEWBERRY, SC 29108
(34.289886, -81.604595)","34.289886"," -81.604595"
420055,"CAROLINAS HOSPITAL SYSTEM MARION","MULLINS","SC","MARION","2829 E HWY 76
MULLINS, SC 29574
(34.189232, -79.321945)","34.189232"," -79.321945"
420057,"MCLEOD MEDICAL CENTER - DARLINGTON","DARLINGTON","SC","DARLINGTON","701 CASHUA FERRY ROAD
DARLINGTON, SC 29540
(34.312979, -79.838273)","34.312979"," -79.838273"
420065,"BON SECOURS-ST FRANCIS XAVIER HOSPITAL","CHARLESTON","SC","CHARLESTON","2095 HENRY TECKLENBURG DRIVE
CHARLESTON, SC 29414
(32.811029, -80.042853)","32.811029"," -80.042853"
420066,"LAKE CITY COMMUNITY HOSPITAL","LAKE CITY","SC","FLORENCE","258 N RON MCNAIR BLVD
LAKE CITY, SC 29560
(33.880744, -79.758966)","33.880744"," -79.758966"
420067,"BEAUFORT COUNTY MEMORIAL HOSPITAL","BEAUFORT","SC","BEAUFORT","955 RIBAUT RD
BEAUFORT, SC 29902
(32.415601, -80.688554)","32.415601"," -80.688554"
420068,"TRMC OF ORANGEBURG & CALHOUN","ORANGEBURG","SC","ORANGEBURG","3000 ST MATTHEWS RD BOX 1806
ORANGEBURG, SC 29115
","33.6216284","-80.7490481"
420069,"CLARENDON MEMORIAL HOSPITAL","MANNING","SC","CLARENDON","10 HOSPITAL ST BOX 550
MANNING, SC 29102
(33.705137, -80.209892)","33.705137"," -80.209892"
420070,"PALMETTO HEALTH TUOMEY HOSPITAL","SUMTER","SC","SUMTER","129 N WASHINGTON ST
SUMTER, SC 29150
(33.923461, -80.344359)","33.923461"," -80.344359"
420071,"SELF REGIONAL HEALTHCARE","GREENWOOD","SC","GREENWOOD","1325 SPRING STREET
GREENWOOD, SC 29646
(34.175238, -82.15774)","34.175238"," -82.15774"
420072,"HAMPTON REGIONAL MEDICAL CENTER","VARNVILLE","SC","HAMPTON","595 WEST CAROLINA AVENUE
VARNVILLE, SC 29944
(32.855258, -81.087692)","32.855258"," -81.087692"
420073,"LEXINGTON MEDICAL CENTER","WEST COLUMBIA","SC","LEXINGTON","2720 SUNSET BLVD
WEST COLUMBIA, SC 29169
(34.004403, -81.114361)","34.004403"," -81.114361"
420078,"GHS GREENVILLE MEMORIAL HOSPITAL","GREENVILLE","SC","GREENVILLE","701 GROVE RD
GREENVILLE, SC 29605
(34.821617, -82.41359)","34.821617"," -82.41359"
420079,"TRIDENT MEDICAL CENTER","CHARLESTON","SC","CHARLESTON","9330 MEDICAL PLAZA DR
CHARLESTON, SC 29406
(32.97507, -80.072414)","32.97507"," -80.072414"
420080,"HILTON HEAD REGIONAL MEDICAL CENTER","HILTON HEAD ISLAND","SC","BEAUFORT","25 HOSPITAL CENTER BLVD
HILTON HEAD ISLAND, SC 29925
(32.219322, -80.712509)","32.219322"," -80.712509"
420082,"AIKEN REGIONAL MEDICAL CENTER","AIKEN","SC","AIKEN","302 UNIVERSITY PARKWAY
AIKEN, SC 29801
(33.571358, -81.765221)","33.571358"," -81.765221"
420083,"MARY BLACK HEALTH SYSTEM SPARTANBURG","SPARTANBURG","SC","SPARTANBURG","1700 SKYLYN DR PO BOX 3217
SPARTANBURG, SC 29307
(34.978285, -81.893659)","34.978285"," -81.893659"
420085,"GRAND STRAND REGIONAL MEDICAL CENTER","MYRTLE BEACH","SC","HORRY","809 82ND PARKWAY
MYRTLE BEACH, SC 29572
(33.754763, -78.817079)","33.754763"," -78.817079"
420086,"PALMETTO HEALTH BAPTIST","COLUMBIA","SC","RICHLAND","TAYLOR AT MARION ST
COLUMBIA, SC 29220
(34.007556, -81.032688)","34.007556"," -81.032688"
420087,"ROPER HOSPITAL","CHARLESTON","SC","CHARLESTON","316 CALHOUN ST
CHARLESTON, SC 29401
(32.782372, -79.948734)","32.782372"," -79.948734"
420089,"EAST COOPER MEDICAL CENTER","MOUNT PLEASANT","SC","CHARLESTON","2000 HOSPITAL DR
MOUNT PLEASANT, SC 29464
(32.821401, -79.849738)","32.821401"," -79.849738"
420091,"CAROLINAS HOSPITAL SYSTEM","FLORENCE","SC","FLORENCE","805 PAMPLICO HWY BOX 100550
FLORENCE, SC 29505
(34.158829, -79.754236)","34.158829"," -79.754236"
420098,"WACCAMAW COMMUNITY HOSPITAL","MURRELLS INLET","SC","GEORGETOWN","4070 HIGHWAY 17 BYPASS
MURRELLS INLET, SC 29576
","33.5975908","-79.0227486"
420101,"COASTAL CAROLINA HOSPITAL","HARDEEVILLE","SC","JASPER","1000 MEDICAL CENTER DRIVE
HARDEEVILLE, SC 29927
(32.31481, -81.055467)","32.31481"," -81.055467"
420102,"GHS PATEWOOD MEMORIAL HOSPITAL","GREENVILLE","SC","GREENVILLE","175 PATEWOOD DRIVE
GREENVILLE, SC 29615
(34.852726, -82.32611)","34.852726"," -82.32611"
420103,"PELHAM MEDICAL CENTER","GREER","SC","GREENVILLE","250 WESTMORELAND ROAD
GREER, SC 29651
(34.863709, -82.218583)","34.863709"," -82.218583"
420104,"MOUNT PLEASANT HOSPITAL","MOUNT PLEASANT","SC","CHARLESTON","3500 HIGHWAY 17 NORTH
MOUNT PLEASANT, SC 29466
","32.8777113","-79.7692066"
420105,"MCLEOD LORIS SEACOAST HOSPITAL","LORIS","SC","HORRY","3655 MITCHELL STREET
LORIS, SC 29569
(34.057697, -78.897796)","34.057697"," -78.897796"
420106,"PALMETTO HEALTH BAPTIST PARKRIDGE","COLUMBIA","SC","LEXINGTON","400 PALMETTO HEALTH PARKWAY
COLUMBIA, SC 29212
","34.0875477","-81.1604196"
420107,"MCLEOD HEALTH CHERAW","CHERAW","SC","CHESTERFIELD","711 CHESTERFIELD HIGHWAY
CHERAW, SC 29520
(34.695372, -79.918096)","34.695372"," -79.918096"
420108,"UNION MEDICAL CENTER","UNION","SC","UNION","322 WEST SOUTH STREET
UNION, SC 29379
(34.711438, -81.628668)","34.711438"," -81.628668"
421300,"ALLENDALE COUNTY HOSPITAL","FAIRFAX","SC","ALLENDALE","1787 ALLENDALE FAIRFAX RD
FAIRFAX, SC 29827
(32.966225, -81.247727)","32.966225"," -81.247727"
421301,"ABBEVILLE AREA MEDICAL CENTER","ABBEVILLE","SC","ABBEVILLE","420 THOMSON CIRCLE
ABBEVILLE, SC 29620
(34.155824, -82.378328)","34.155824"," -82.378328"
421302,"FAIRFIELD MEMORIAL HOSPITAL","WINNSBORO","SC","FAIRFIELD","321 BYPASS PO BOX 620
WINNSBORO, SC 29180
(34.375242, -81.101188)","34.375242"," -81.101188"
421303,"WILLIAMSBURG REGIONAL HOSPITAL","KINGSTREE","SC","WILLIAMSBURG","500 NELSON BOULEVARD
KINGSTREE, SC 29556
(33.660662, -79.820252)","33.660662"," -79.820252"
421304,"EDGEFIELD COUNTY HOSPITAL","EDGEFIELD","SC","EDGEFIELD","300 RIDGE MEDICAL PLAZA
EDGEFIELD, SC 29824
(33.777444, -81.929835)","33.777444"," -81.929835"
430005,"PRAIRIE LAKES HOSPITAL","WATERTOWN","SD","CODINGTON","401 9TH AVENUE NW POST OFFICE BOX 1210
WATERTOWN, SD 57201
(44.910825, -97.120867)","44.910825"," -97.120867"
430008,"BROOKINGS HEALTH SYSTEM","BROOKINGS","SD","BROOKINGS","300 22ND AVE
BROOKINGS, SD 57006
(44.307751, -96.768199)","44.307751"," -96.768199"
430012,"AVERA SACRED HEART HOSPITAL","YANKTON","SD","YANKTON","501 SUMMIT
YANKTON, SD 57078
(42.872573, -97.406945)","42.872573"," -97.406945"
430013,"AVERA QUEEN OF PEACE","MITCHELL","SD","DAVISON","525 N FOSTER
MITCHELL, SD 57301
(43.713842, -98.007325)","43.713842"," -98.007325"
430014,"AVERA ST LUKES","ABERDEEN","SD","BROWN","305 S STATE ST POST OFFICE BOX 4450
ABERDEEN, SD 57401
(45.461629, -98.47935)","45.461629"," -98.47935"
430015,"AVERA ST MARY'S HOSPITAL","PIERRE","SD","HUGHES","801 E SIOUX
PIERRE, SD 57501
(44.361186, -100.34124)","44.361186"," -100.34124"
430016,"AVERA MCKENNAN HOSPITAL & UNIVERSITY HEALTH CENTER","SIOUX FALLS","SD","MINNEHAHA","1325 S CLIFF AVE POST OFFICE BOX 5045
SIOUX FALLS, SD 57117
(43.534607, -96.711304)","43.534607"," -96.711304"
430027,"SANFORD USD MEDICAL CENTER","SIOUX FALLS","SD","MINNEHAHA","1305 W 18TH ST POST OFFICE BOX 5039
SIOUX FALLS, SD 57117
(43.536676, -96.743388)","43.536676"," -96.743388"
430048,"SPEARFISH REGIONAL HOSPITAL","SPEARFISH","SD","LAWRENCE","1440 N MAIN ST
SPEARFISH, SD 57783
(44.497907, -103.861142)","44.497907"," -103.861142"
430077,"RAPID CITY REGIONAL HOSPITAL","RAPID CITY","SD","PENNINGTON","353 FAIRMONT BLVD POST OFFICE BOX 6000
RAPID CITY, SD 57701
(44.058619, -103.225001)","44.058619"," -103.225001"
430081,"PHS INDIAN HOSPITAL AT PINE RIDGE","PINE RIDGE","SD","","HIGHWAY 18, MAIN ST., BLDG. 159
PINE RIDGE, SD 57770
","43.0255408","-102.5562743"
430082,"PHS INDIAN HOSPITAL AT RAPID CITY - SIOUX SAN","RAPID CITY","SD","PENNINGTON","3200 CANYON LAKE DR
RAPID CITY, SD 57702
(44.070902, -103.279088)","44.070902"," -103.279088"
430083,"PHS INDIAN HOSPITAL AT EAGLE BUTTE","EAGLE BUTTE","SD","DEWEY","317 MAIN STREET
EAGLE BUTTE, SD 57625
(45.002315, -101.234782)","45.002315"," -101.234782"
430084,"PHS INDIAN HOSPITAL AT ROSEBUD","ROSEBUD","SD","TODD","400 SOLDIER CREEK ROAD
ROSEBUD, SD 57570
","43.2831381","-100.8705174"
430089,"DUNES SURGICAL HOSPITAL","DAKOTA DUNES","SD","UNION","600 SIOUX POINT ROAD
DAKOTA DUNES, SD 57049
(42.504581, -96.49662)","42.504581"," -96.49662"
430090,"SIOUX FALLS SPECIALTY HOSPITAL LLP","SIOUX FALLS","SD","MINNEHAHA","910 EAST 20TH STREET
SIOUX FALLS, SD 57105
(43.534829, -96.714388)","43.534829"," -96.714388"
430091,"BLACK HILLS SURGICAL HOSPITAL LLP","RAPID CITY","SD","PENNINGTON","216 ANAMARIA DR
RAPID CITY, SD 57703
(44.045875, -103.223157)","44.045875"," -103.223157"
430092,"DAKOTA PLAINS SURGICAL CENTER LLP","ABERDEEN","SD","BROWN","701 8TH AVENUE NW SUITE C
ABERDEEN, SD 57401
(45.473924, -98.500609)","45.473924"," -98.500609"
430093,"SAME DAY SURGERY CENTER LLC","RAPID CITY","SD","PENNINGTON","651 CATHEDRAL DRIVE
RAPID CITY, SD 57701
(44.05919, -103.229102)","44.05919"," -103.229102"
430095,"AVERA HEART HOSPITAL OF SOUTH DAKOTA","SIOUX FALLS","SD","MINNEHAHA","4500 W 69TH ST
SIOUX FALLS, SD 57108
(43.489922, -96.780906)","43.489922"," -96.780906"
430096,"LEWIS AND CLARK SPECIALTY HOSPITAL","YANKTON","SD","YANKTON","2601 FOX RUN PARKWAY
YANKTON, SD 57078
(42.904944, -97.399989)","42.904944"," -97.399989"
430097,"SANFORD ABERDEEN MEDICAL CENTER","ABERDEEN","SD","BROWN","2905 3RD AVE SE
ABERDEEN, SD 57402
(45.462138, -98.448064)","45.462138"," -98.448064"
431300,"MADISON REGIONAL HEALTH SYSTEM","MADISON","SD","LAKE","323 SW 10TH ST
MADISON, SD 57042
","43.9930488","-97.1171769"
431306,"PLATTE HEALTH CENTER - CAH","PLATTE","SD","CHARLES MIX","601 E 7TH ST POST OFFICE BOX 200
PLATTE, SD 57369
(43.384187, -98.835809)","43.384187"," -98.835809"
431307,"SANFORD CLEAR LAKE MEDICAL CENTER","CLEAR LAKE","SD","DEUEL","701 THIRD AVENUE SOUTH
CLEAR LAKE, SD 57226
(44.752577, -96.682557)","44.752577"," -96.682557"
431308,"EUREKA COMMUNITY HEALTH SERVICES - CAH","EUREKA","SD","MCPHERSON","410 9TH ST POST OFFICE BOX 517
EUREKA, SD 57437
(45.770802, -99.622607)","45.770802"," -99.622607"
431309,"COMMUNITY MEMORIAL HOSPITAL","BURKE","SD","GREGORY","809 JACKSON POST OFFICE BOX 319
BURKE, SD 57523
(43.182122, -99.293686)","43.182122"," -99.293686"
431310,"AVERA FLANDREAU HOSPITAL - CAH","FLANDREAU","SD","MOODY","214 NORTH PRAIRIE STREET
FLANDREAU, SD 57028
(44.050568, -96.590989)","44.050568"," -96.590989"
431311,"SANFORD HOSPITAL WEBSTER - CAH","WEBSTER","SD","DAY","1401 W FIRST ST POST OFFICE BOX 489
WEBSTER, SD 57274
(45.339079, -97.52149)","45.339079"," -97.52149"
431312,"MARSHALL COUNTY HEALTHCARE CENTER - CAH","BRITTON","SD","MARSHALL","413 9TH STREET
BRITTON, SD 57430
(45.789198, -97.745879)","45.789198"," -97.745879"
431315,"WAGNER COMMUNITY MEMORIAL HOSPITAL - CAH","WAGNER","SD","CHARLES MIX","513 3RD ST SW POST OFFICE BOX 280
WAGNER, SD 57380
(43.079083, -98.300727)","43.079083"," -98.300727"
431316,"COMMUNITY MEMORIAL HOSPITAL","REDFIELD","SD","SPINK","111 W 10TH AVE POST OFFICE BOX 420
REDFIELD, SD 57469
(44.871967, -98.520169)","44.871967"," -98.520169"
431317,"LANDMANN-JUNGMAN MEMORIAL HOSPITAL - CAH","SCOTLAND","SD","BON HOMME","600 BILLARS ST
SCOTLAND, SD 57059
(43.149494, -97.728104)","43.149494"," -97.728104"
431320,"LEAD - DEADWOOD REGIONAL HOSPITAL - CAH","DEADWOOD","SD","LAWRENCE","61 CHARLES STREET
DEADWOOD, SD 57732
(44.370048, -103.728348)","44.370048"," -103.728348"
431321,"STURGIS REGIONAL HOSPITAL","STURGIS","SD","MEADE","949 HARMON STREET
STURGIS, SD 57785
(44.401882, -103.508392)","44.401882"," -103.508392"
431322,"FALL RIVER HOSPITAL - CAH","HOT SPRINGS","SD","FALL RIVER","1201 HIGHWAY 71 SOUTH
HOT SPRINGS, SD 57747
(43.418312, -103.480783)","43.418312"," -103.480783"
431323,"CUSTER REGIONAL HOSPITAL - CAH","CUSTER","SD","CUSTER","1039 MONTGOMERY STREET
CUSTER, SD 57730
(43.772267, -103.59287)","43.772267"," -103.59287"
431324,"AVERA WESKOTA MEMORIAL MEDICAL CENTER - CAH","WESSINGTON SPRINGS","SD","JERAULD","604 1ST ST NE
WESSINGTON SPRINGS, SD 57382
(44.080394, -98.563682)","44.080394"," -98.563682"
431325,"MOBRIDGE REGIONAL HOSPITAL - CAH","MOBRIDGE","SD","WALWORTH","1401 10TH AVE WEST
MOBRIDGE, SD 57601
(45.546136, -100.448152)","45.546136"," -100.448152"
431326,"MILBANK AREA HOSPITAL/AVERA HEALTH - CAH","MILBANK","SD","GRANT","901 E VIRGIL AVE
MILBANK, SD 57252
(45.221871, -96.626188)","45.221871"," -96.626188"
431327,"ST MICHAEL'S HOSPITAL - CAH","TYNDALL","SD","BON HOMME","410 W 16TH AVE
TYNDALL, SD 57066
(42.991253, -97.867896)","42.991253"," -97.867896"
431329,"SANFORD CHAMBERLAIN MEDICAL CENTER","CHAMBERLAIN","SD","BRULE","300 S BYRON
CHAMBERLAIN, SD 57325
(43.78511, -99.326134)","43.78511"," -99.326134"
431330,"AVERA ST BENEDICT HEALTH CENTER - CAH","PARKSTON","SD","HUTCHINSON","401 WEST GLYNN DRIVE
PARKSTON, SD 57366
(43.398945, -97.990061)","43.398945"," -97.990061"
431331,"AVERA DELLS AREA HOSPITAL  - CAH","DELL RAPIDS","SD","MINNEHAHA","909 N IOWA AVE
DELL RAPIDS, SD 57022
(43.828588, -96.715344)","43.828588"," -96.715344"
431332,"AVERA DE SMET MEMORIAL HOSPITAL - CAH","DE SMET","SD","KINGSBURY","306 PRAIRIE AVENUE SW POST OFFICE BOX 160
DE SMET, SD 57231
(44.386061, -97.561674)","44.386061"," -97.561674"
431333,"SANFORD CANTON-INWOOD MEDICAL CENTER - CAH","CANTON","SD","LINCOLN","440 NORTH HIAWATHA DRIVE
CANTON, SD 57013
(43.304944, -96.557249)","43.304944"," -96.557249"
431334,"WINNER REGIONAL HEALTHCARE CENTER - CAH","WINNER","SD","TRIPP","745 EAST 8TH STREET
WINNER, SD 57580
(43.370946, -99.847473)","43.370946"," -99.847473"
431335,"HURON REGIONAL MEDICAL CENTER","HURON","SD","BEADLE","172 FOURTH STREET SE
HURON, SD 57350
(44.362042, -98.211698)","44.362042"," -98.211698"
431336,"SANFORD VERMILLION HOSPITAL","VERMILLION","SD","CLAY","20 SOUTH PLUM STREET
VERMILLION, SD 57069
(42.778635, -96.919904)","42.778635"," -96.919904"
431337,"AVERA HAND COUNTY MEMORIAL HOSPITAL AND CLINIC","MILLER","SD","HAND","300 W 5TH ST
MILLER, SD 57362
(44.520623, -98.992044)","44.520623"," -98.992044"
431338,"AVERA GREGORY HOSPITAL","GREGORY","SD","GREGORY","400 PARK STREET POST OFFICE BOX 408
GREGORY, SD 57533
(43.230043, -99.435207)","43.230043"," -99.435207"
440001,"UNICOI COUNTY MEMORIAL HOSPITAL","ERWIN","TN","UNICOI","GREENWAY CIRCLE
ERWIN, TN 37650
","36.133418","-82.4117116"
440002,"JACKSON-MADISON COUNTY GENERAL HOSPITAL","JACKSON","TN","MADISON","620 SKYLINE DRIVE
JACKSON, TN 38301
(35.63954, -88.831973)","35.63954"," -88.831973"
440003,"SUMNER REGIONAL MEDICAL CENTER","GALLATIN","TN","SUMNER","555 HARTSVILLE PIKE
GALLATIN, TN 37066
(36.391117, -86.434341)","36.391117"," -86.434341"
440006,"TRISTAR SKYLINE MEDICAL CENTER","NASHVILLE","TN","DAVIDSON","3441 DICKERSON PIKE
NASHVILLE, TN 37207
(36.245301, -86.756463)","36.245301"," -86.756463"
440007,"UNITED REGIONAL MEDICAL CENTER","MANCHESTER","TN","COFFEE","481 INTERSTATE DRIVE
MANCHESTER, TN 37355
(35.497932, -86.078141)","35.497932"," -86.078141"
440008,"HENDERSON COUNTY COMMUNITY HOSPITAL","LEXINGTON","TN","HENDERSON","200 W CHURCH ST
LEXINGTON, TN 38351
(35.654195, -88.398838)","35.654195"," -88.398838"
440009,"CUMBERLAND MEDICAL CENTER","CROSSVILLE","TN","CUMBERLAND","421 S MAIN ST
CROSSVILLE, TN 38555
(35.942678, -85.022981)","35.942678"," -85.022981"
440010,"WAYNE MEDICAL CENTER","WAYNESBORO","TN","WAYNE","103 J V MANGUBAT DR
WAYNESBORO, TN 38485
(35.325966, -87.756398)","35.325966"," -87.756398"
440011,"BLOUNT MEMORIAL HOSPITAL","MARYVILLE","TN","BLOUNT","907 E LAMAR ALEXANDER PARKWAY
MARYVILLE, TN 37804
(35.754975, -83.958602)","35.754975"," -83.958602"
440012,"WELLMONT BRISTOL REGIONAL MEDICAL CENTER","BRISTOL","TN","SULLIVAN","ONE MEDICAL PARK BLVD
BRISTOL, TN 37620
","36.5857156","-82.2567402"
440015,"THE UNIVERSITY OF TN MEDICAL CENTER","KNOXVILLE","TN","KNOX","1924 ALCOA HIGHWAY
KNOXVILLE, TN 37920
(35.939416, -83.948874)","35.939416"," -83.948874"
